sample_id	sample_coverm	Contig_name	Mean coverm	Trimmed Mean coverm	Variance coverm	RPKM coverm	Covered Bases coverm	Length coverm	Read Count coverm	Reads per base coverm	total_rpkm coverm	TPM coverm
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_34403_length_2609_cov_83.933829	121.37251	122.3544	450.26648	11.189823	2609	2609	2031	0.7784592	736812.5663212979	15.186797174032607
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_38972_length_2375_cov_4.158190	7.122247	6.9975038	10.152316	0.6536534	2375	2375	108	0.045473684	736812.5663212979	0.8871366068897432
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_40098_length_2322_cov_9.955448	15.651012	15.755113	25.9583	1.4671466	2322	2322	237	0.10206718	736812.5663212979	1.9912073532147512
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_41040_length_2282_cov_34.166143	54.040337	54.479168	124.51091	4.9951086	2282	2282	793	0.3475022	736812.5663212979	6.779347731457948
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_45492_length_2110_cov_8.102190	12.577551	12.5017	35.85412	1.1444957	2110	2110	168	0.07962085	736812.5663212979	1.5533064341100364
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_46769_length_2068_cov_11.777447	18.944212	18.930555	101.0772	1.7377083	2068	2068	250	0.120889746	736812.5663212979	2.358412952531332
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_46797_length_2067_cov_8.589463	13.969223	13.9033	21.341955	1.2726179	2056	2067	183	0.08853411	736812.5663212979	1.7271935335655721
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_46909_length_2063_cov_5.954681	10.193936	10.009867	22.85202	0.93366903	2031	2063	134	0.06495395	736812.5663212979	1.2671730541480204
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_47953_length_2029_cov_5.847518	9.646621	9.701122	23.582193	0.8713857	2020	2029	123	0.060620997	736812.5663212979	1.1826422890024646
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_48937_length_1998_cov_3.294905	5.2132034	5.126803	5.4109354	0.48202184	1992	1998	67	0.033533532	736812.5663212979	0.6541987230302032
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_49082_length_1993_cov_97.289474	152.73576	152.27547	393.01547	14.064189	1993	1993	1950	0.9784245	736812.5663212979	19.087878848509085
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_51674_length_1916_cov_6.281569	9.671575	9.3830185	41.353832	0.90777296	1916	1916	121	0.0631524	736812.5663212979	1.2320269787637583
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_52100_length_1905_cov_5.230270	7.808547	7.6204934	27.126377	0.7092841	1905	1905	94	0.04934383	736812.5663212979	0.962638440792697
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_52997_length_1881_cov_3.702629	6.538417	6.484285	6.3423095	0.6113481	1881	1881	80	0.04253057	736812.5663212979	0.8297199694249143
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_54203_length_1851_cov_2.488307	4.012346	4.003919	2.09573	0.3649882	1851	1851	47	0.02539168	736812.5663212979	0.49536098688203095
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_54209_length_1850_cov_32.949861	50.73647	51.2549	82.4226	4.7474112999999996	1850	1850	611	0.33027026	736812.5663212979	6.443173633292543
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_55198_length_1826_cov_10.437606	16.483294	16.558279	40.0839	1.5035573	1826	1826	191	0.10460022	736812.5663212979	2.040623855679942
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_65217_length_1608_cov_6.627173	10.124143	10.03653	14.281765	0.9207433	1608	1608	103	0.06405473	736812.5663212979	1.2496302887408905
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_65966_length_1594_cov_95.822612	150.982	151.68077	263.947	13.851293	1594	1594	1536	0.96361357	736812.5663212979	18.798936979530207
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_66669_length_1582_cov_3.721676	6.4972067	6.3744187	10.522703	0.59060115	1582	1582	65	0.041087233	736812.5663212979	0.8015622656230048
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_73391_length_1470_cov_31.675618	48.812878	48.819866	38.919445	4.468752	1470	1470	457	0.31088436	736812.5663212979	6.064977993401019
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_75101_length_1445_cov_16.167626	23.28803	23.3976	113.308784	2.0492113	1445	1445	206	0.14256056	736812.5663212979	2.7811839722429648
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_82216_length_1349_cov_3.561051	5.852377	5.8057356	6.097555	0.53277695	1349	1349	50	0.037064493	736812.5663212979	0.7230834195187639
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_84138_length_1325_cov_53.789764	83.60766	83.93107	117.6168	7.5071936	1325	1325	692	0.5222641	736812.5663212979	10.188742623488833
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_90457_length_1255_cov_3.660833	6.336652	6.3557787	3.8901863	0.57268214	1255	1255	50	0.03984064	736812.5663212979	0.7772426342553359
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_90596_length_1253_cov_16.216194	24.776972	24.64854	62.12262	2.2599695	1253	1253	197	0.15722266	736812.5663212979	3.06722442490823
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_98683_length_1176_cov_8.145406	12.591618	12.607142	25.849633999999998	1.0878526	1126	1176	89	0.07568027	736812.5663212979	1.476430573695761
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_102962_length_1139_cov_10.145756	15.848331	15.814815	23.703693	1.4386944	1128	1139	114	0.1000878	736812.5663212979	1.9525921051849109
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_111056_length_1076_cov_6.780607	11.100432	11.039568	9.482876	0.9885686	1076	1076	74	0.06877323	736812.5663212979	1.3416826004144453
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_111366_length_1074_cov_3.185476	5.0887446	5.109375	1.9639466	0.45505303	1074	1074	34	0.031657357	736812.5663212979	0.6175967278516359
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_111916_length_1070_cov_5.793103	8.852174	8.676329	18.800756	0.7657349	1070	1070	57	0.05327103	736812.5663212979	1.0392533121728682
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_118937_length_1023_cov_48.352273	61.66094	62.360863	328.50415	5.4237423	1023	1023	386	0.3773216	736812.5663212979	7.361088216884316
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_128569_length_966_cov_7.646542	12.166667	12.131793	10.193048	1.0416176	953	966	70	0.072463766	736812.5663212979	1.4136805581377494
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_130074_length_958_cov_14.806202	22.789604	22.842033	60.22582	1.9505866	958	958	130	0.13569938	736812.5663212979	2.6473307991186164
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_131009_length_953_cov_4.220490	6.646326	6.637621	5.7301207	0.58824617	953	953	39	0.040923398	736812.5663212979	0.7983660932073282
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_133569_length_939_cov_12.824661	20.24081	20.274261	245.27443	1.7910498	939	939	117	0.12460064	736812.5663212979	2.4308078904547163
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_134666_length_933_cov_16.933941	26.721584	27.052483	61.97099	2.3417976	925	933	152	0.16291533	736812.5663212979	3.178281298447379
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_149501_length_863_cov_51.389851	77.34222	77.43391	87.01185	6.962302	863	863	418	0.48435688	736812.5663212979	9.449217234120823
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_150239_length_860_cov_31.445963	49.794365	50.16094	60.3441	4.329011	860	860	259	0.30116278	736812.5663212979	5.875321890360203
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_152524_length_850_cov_52.086792	81.365715	81.620636	62.647175	7.17025	850	850	424	0.49882352	736812.5663212979	9.731443691031332
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_163231_length_809_cov_4.058355	8.091047	8.184874	10.283494	0.69295245	809	809	39	0.048207663	736812.5663212979	0.9404731700759674
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_216868_length_657_cov_1.880399	3.0808678	3.0919037	0.9993761	0.2625447	657	657	12	0.01826484	736812.5663212979	0.35632494884121396
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_243370_length_606_cov_3.602541	5.9100876	6.026699	2.578711	0.47440007	565	606	20	0.0330033	736812.5663212979	0.6438544776299742
DD4_ita_i	SRR33841026.fna/SRR33841026_1.clean.fastq.gz	DD4_ita_i_NODE_310651_length_515_cov_4.897826	7.9945207	7.9848022	7.016454	0.6419601	515	515	23	0.044660196	736812.5663212979	0.8712664921082032
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_2_length_580208_cov_47.029456	73.69385	73.52852	163.82169	6.44009	580208	580208	285320	0.49175468	748183.0639118578	8.607639374150143
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_511_length_34531_cov_16.430473	25.409529	25.268785	48.428272	2.2152436	34531	34531	5841	0.16915235	748183.0639118578	2.9608309875629235
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_2426_length_14944_cov_7.226745	11.31675	11.206368	16.802118	0.9850151	14944	14944	1124	0.07521413	748183.0639118578	1.316542899073218
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_4731_length_10199_cov_5.655067	8.9272570000000009	8.769485	15.361247	0.771721	10199	10199	601	0.058927346	748183.0639118578	1.031460129510383
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_5286_length_9494_cov_8.788961	14.248074	14.057313	39.63597	1.233195	9483	9494	894	0.09416474	748183.0639118578	1.6482530272100369
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_8086_length_7164_cov_3.969475	6.2536354	6.105005	9.634362	0.5392746	7146	7164	295	0.04117811	748183.0639118578	0.7207789457040304
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_14909_length_4719_cov_4.838765	8.218209	8.077073	15.433331	0.7021243	4719	4719	253	0.05361305	748183.0639118578	0.9384391786803612
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_16970_length_4324_cov_7.747482	12.379492	12.383715	35.988724	1.0509626	4305	4324	347	0.08024977	748183.0639118578	1.404686433965862
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_17206_length_4281_cov_7.671320	12.117889	12.033342	29.930653	1.0370457	4281	4281	339	0.0791871	748183.0639118578	1.3860855050337955
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_23241_length_3481_cov_33.349971	50.806664	51.27176	340.70435	4.2775974	3481	3481	1137	0.32663026	748183.0639118578	5.717313858502331
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_25749_length_3230_cov_3.381102	5.362987	5.2853537	5.533025	0.46221688	3230	3230	114	0.03529412	748183.0639118578	0.6177858097767006
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_27623_length_3077_cov_49.574123	77.6686	77.72827	154.21078	6.6523476	3077	3077	1563	0.5079623	748183.0639118578	8.891336787574895
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_28792_length_2989_cov_4.201772	7.2701654	6.944075	16.527054	0.61340255	2989	2989	140	0.046838406	748183.0639118578	0.819856235174369
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_29948_length_2905_cov_4.268772	7.08167	6.943168	9.102623	0.59507436	2905	2905	132	0.045438897	748183.0639118578	0.7953593026934713
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_30410_length_2876_cov_4.299539	6.9468083	6.817848	14.603039	0.5828604	2829	2876	128	0.04450626	748183.0639118578	0.7790344744674224
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_31777_length_2789_cov_5.375274	9.940508	9.880522	14.736792	0.8311286	2763	2789	177	0.063463606	748183.0639118578	1.1108626218488071
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_32018_length_2773_cov_14.601545	23.160503	23.245659	22.054705	1.9552122	2773	2773	414	0.14929679	748183.0639118578	2.6132804848284303
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_32830_length_2724_cov_11.096665	16.99223	16.83693	25.908995	1.437499	2724	2724	299	0.10976505	748183.0639118578	1.9213198872533548
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_34607_length_2627_cov_3.885692	6.5983043	6.537427	6.3971376	0.5633286	2627	2627	113	0.043014847	748183.0639118578	0.7529288314208149
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_38399_length_2443_cov_17.115997	26.91801	26.898306	43.645096	2.256847	2438	2443	421	0.1723291	748183.0639118578	3.016436897408674
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_38443_length_2441_cov_10.318106	17.069838	17.159962	25.303411	1.4807605	2441	2441	276	0.11306842	748183.0639118578	1.9791419659486518
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_38649_length_2433_cov_2.743482	4.8418746	4.7698298	7.3829613	0.40370357	2413	2433	75	0.03082614	748183.0639118578	0.5395785997737576
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_38918_length_2421_cov_11.310228	18.384853	18.447433	14.910862	1.5470868	2421	2421	286	0.118133	748183.0639118578	2.067791794044485
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_42553_length_2273_cov_36.847610	57.996704	57.943485	117.03811	4.8916087	2273	2273	849	0.3735152	748183.0639118578	6.537983731447137
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_44688_length_2196_cov_2.688463	4.336266	4.2079263	4.8912706	0.36378178	2196	2196	61	0.027777778	748183.0639118578	0.48622028156849134
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_49124_length_2054_cov_3.543772	5.8019958	5.8092184	4.0937223	0.48457012	2054	2054	76	0.037000973	748183.0639118578	0.6476625085128717
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_49951_length_2029_cov_98.952381	155.51198	156.16953	225.3256	13.096146	2029	2029	2029	1	748183.0639118578	17.503932702682555
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_53521_length_1936_cov_3.121744	5.080627	5.096393	3.273048	0.41940132	1936	1936	62	0.032024793	748183.0639118578	0.5605597616807442
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_61900_length_1750_cov_3.225959	4.965625	4.8645835	6.4772415	0.4041096	1746	1750	54	0.030857142	748183.0639118578	0.5401212878130686
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_64793_length_1695_cov_7.391463	11.5792885	11.541337	10.188173	0.99669766	1689	1695	129	0.0761062	748183.0639118578	1.3321574733178125
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_65600_length_1682_cov_2.760910	4.9203653	4.7956524	6.9185405	0.40487483	1682	1682	52	0.030915577	748183.0639118578	0.5411440722583606
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_69630_length_1612_cov_22.989082	36.5	36.60562	34.069473	3.005939	1612	1612	370	0.22952853	748183.0639118578	4.017651755285021
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_73714_length_1549_cov_94.792503	149.1694	149.91832	113.8362	12.419778	1549	1549	1469	0.94835377	748183.0639118578	16.599918655019373
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_80542_length_1458_cov_5.511761	9.266055	8.92275	20.555021	0.75451034	1458	1458	84	0.057613168	748183.0639118578	1.008456855538884
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_83040_length_1427_cov_5.760204	12.681284	12.2971325	73.86934	1.0186911	1418	1427	111	0.07778557	748183.0639118578	1.361553273705231
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_84684_length_1408_cov_8.955654	14.095389	13.882716	30.867592	1.1719561	1408	1408	126	0.08948863	748183.0639118578	1.5664028718753065
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_86099_length_1392_cov_5.865370	9.29066	9.310375	9.995225	0.7714683	1392	1392	82	0.058908045	748183.0639118578	1.0311223779463756
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_92554_length_1323_cov_51.806782	80.516624	80.86849	105.21406	6.6025157	1323	1323	667	0.50415725	748183.0639118578	8.82473290090115
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_94244_length_1307_cov_5.137380	8.727744	8.668264	10.404189	0.7014003	1285	1307	70	0.053557765	748183.0639118578	0.9374715010691966
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_94853_length_1302_cov_1.892542	2.9557292	2.9315991	0.9684989	0.25146204	1302	1302	25	0.019201228	748183.0639118578	0.3360969422179066
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_100058_length_1254_cov_16.690575	26.586956	26.450705	95.17467	2.1513603	1233	1254	206	0.16427432	748183.0639118578	2.875446403119128
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_101393_length_1243_cov_2.789562	5.2058554	5.165482	5.7973294	0.42143667	1243	1243	40	0.03218021	748183.0639118578	0.563280152047987
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_111329_length_1166_cov_5.005401	8.324803	8.324236	7.167305	0.6626694	1145	1166	59	0.050600342	748183.0639118578	0.8857048922428803
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_113886_length_1148_cov_3.834401	6.4298596	6.4166665	10.359671	0.5019428	1148	1148	44	0.038327526	748183.0639118578	0.6708823337641509
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_114004_length_1147_cov_9.611722	13.807423	13.895439	28.545204	1.1760268	1147	1147	103	0.08979948	748183.0639118578	1.571843652609792
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_134947_length_1023_cov_4.012397	6.221077	6.2655654	11.209096	0.49926645	990	1023	39	0.038123168	748183.0639118578	0.667305201202493
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_165819_length_891_cov_15.708134	24.897436	25.065968	28.01649	1.9401695	891	891	132	0.14814815	748183.0639118578	2.593174843942429
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_170416_length_875_cov_3.126829	4.7475863	4.750383	2.597802	0.38914254	875	875	26	0.029714286	748183.0639118578	0.5201167451791507
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_177975_length_850_cov_36.184906	55.932858	56.184128	77.06702	4.5297256	850	850	294	0.34588236	748183.0639118578	6.054301171048212
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_245634_length_686_cov_3.679873	6.052239	6.0475206	6.954275	0.45817417	672	686	24	0.034985423	748183.0639118578	0.612382439672514
DD3_ita_i	SRR33841027.fna/SRR33841027_1.clean.fastq.gz	DD3_ita_i_NODE_388691_length_515_cov_0.889130	2.0986302	2.1155014	0.8089267	0.17800584	507	515	7	0.013592233	748183.0639118578	0.23791749450903177
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_655_length_34531_cov_34.894390	53.6065	53.336555	125.384	3.9337666	34531	34531	12335	0.35721526	667456.3287484132	5.893668889733112
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_9172_length_7810_cov_7.615087	14.58329	14.308965	35.99424	1.0617505	7810	7810	753	0.09641485	667456.3287484132	1.5907415276006913
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_15976_length_5287_cov_7.194763	11.136656	11.051459	14.968853	0.8040009	5287	5287	386	0.07300927	667456.3287484132	1.2045745397419925
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_19490_length_4609_cov_5.374177	8.614936	8.4911585	11.759944	0.623609	4605	4609	261	0.056628335	667456.3287484132	0.9343068199972964
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_24250_length_3945_cov_4.446787	7.5230565	7.434592	10.457754	0.5359605	3919	3945	192	0.0486692	667456.3287484132	0.8029896143242976
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_28612_length_3487_cov_5.058858	8.198381	8.175707	8.770587	0.5842495	3470	3487	185	0.053054202	667456.3287484132	0.8753374188474035
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_29691_length_3391_cov_6.577938	10.234495	10.10593	18.315365	0.73718524	3390	3391	227	0.0669419	667456.3287484132	1.1044696233270266
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_33089_length_3130_cov_13.455935	20.40839	20.123415	96.02014	1.4671358	3130	3130	417	0.13322684	667456.3287484132	2.1981000655894793
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_33128_length_3127_cov_10.611979	16.663755	16.621782	92.73402	1.1832867	3126	3127	336	0.10745123	667456.3287484132	1.7728301448858095
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_33922_length_3074_cov_19.398476	30.200068	30.204027	45.649654	2.2031791	3074	3074	615	0.20006506	667456.3287484132	3.300858805446209
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_35096_length_2997_cov_38.458532	60.65894	60.429966	151.16725	4.3431945	2997	2997	1182	0.3943944	667456.3287484132	6.507084153571785
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_36026_length_2942_cov_20.971943	23.868912	23.424025	193.88104	1.703128	2942	2942	455	0.1546567	667456.3287484132	2.5516695649491195
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_42236_length_2609_cov_18.669146	29.22326	29.164333	81.80487	2.0640175	2609	2609	489	0.18742813	667456.3287484132	3.0923633668593133
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_44602_length_2504_cov_6.251940	9.8338995	9.688208	17.029345	0.6948665	2472	2504	158	0.06309904	667456.3287484132	1.0410666137558173
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_45351_length_2473_cov_14.806452	22.560051	22.33381	47.958817	1.6208986	2473	2473	364	0.14718965	667456.3287484132	2.4284713923372974
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_45467_length_2468_cov_24.204724	26.64107	26.323755	97.05454	1.9097527	2468	2468	428	0.17341977	667456.3287484132	2.8612399309795893
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_46615_length_2424_cov_33.515829	49.773087	49.575684	100.51603	3.566281	2424	2424	785	0.32384488	667456.3287484132	5.343092643510241
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_46795_length_2418_cov_2.849344	4.707672	4.560235	6.8765717	0.34157297	2418	2418	75	0.03101737	667456.3287484132	0.5117532867513649
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_46977_length_2411_cov_7.817063	12.396728	12.433415	19.073065	0.8861007	2392	2411	194	0.080464534	667456.3287484132	1.3275785423468525
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_49474_length_2322_cov_15.672695	24.407919	24.438139	52.81555	1.7737318	2322	2322	374	0.16106805	667456.3287484132	2.657449968788264
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_51636_length_2250_cov_90.447836	130.79237	130.79471	490.24655	9.309075	2250	2250	1902	0.84533334	667456.3287484132	13.947092265131408
DD2_ita_i	SRR33841028.fna/SRR33841028_1.clean.fastq.gz	DD2_ita_i_NODE_59371_length_2029_cov_37.720871	58.952103	58.86651	42.508884	4.200853	2029	2029	774	0.3814687	667456.3287484132	6.293824508155115
